mac,hour_of_day,day_of_week,times_seen,lat,lon
7A:44:42:1F:30:85,9,4,1,115.852475,-31.972842
EE:86:4E:E5:28:1F,9,4,1,,
88:26:AE:28:F5:C1,9,4,1,115.852487,-31.972823
2E:28:68:FC:14:6B,9,4,1,115.852475,-31.972842
56:F7:A9:29:71:06,9,4,1,115.852475,-31.972842
AA:29:AF:69:18:0C,9,4,1,115.852475,-31.972842
C6:88:9D:3D:B1:0B,9,4,1,115.852477,-31.97283
8A:9E:92:13:1D:32,9,4,1,,
42:3D:FD:F1:24:8F,9,4,1,,
2E:70:3F:11:9E:7A,9,4,1,115.85248,-31.972835
56:68:51:4E:E9:C5,9,4,1,,
8A:E4:2C:42:E4:B8,9,4,1,115.85248,-31.972835
DE:96:C6:2A:87:00,9,4,1,115.85248,-31.972835
3E:DE:76:FD:F3:21,9,4,1,115.85248,-31.972835
0E:B8:67:12:6B:50,9,4,1,115.852487,-31.972823
02:08:21:4A:3B:8F,9,4,1,115.852487,-31.972823
62:D5:A0:D1:6E:D5,9,4,1,115.852487,-31.972823
16:3D:60:7B:22:0C,9,4,1,115.852487,-31.972823
9E:3A:EF:48:BB:F6,9,4,1,115.852487,-31.972823
2A:A2:7A:4D:53:D0,9,4,1,115.852487,-31.972823
E2:6E:BC:64:2E:6E,9,4,1,115.852487,-31.972823
22:B1:9F:40:53:DC,9,4,1,115.852488,-31.972823
7A:83:B2:C5:BF:85,9,4,1,115.852488,-31.972823
86:C4:0B:AA:E0:7F,9,4,1,115.852488,-31.972823
5E:9A:03:CC:04:6F,9,4,1,115.852488,-31.972823
A2:66:A4:40:BA:6A,9,4,1,115.852488,-31.972822
BE:BF:B2:EF:61:D4,9,4,1,115.852488,-31.972822
32:5F:D3:4C:AF:C6,9,4,1,115.852488,-31.972822
02:70:71:42:DB:E3,9,4,1,115.852488,-31.972822
DE:5F:66:A8:DF:02,9,4,1,115.852488,-31.972822
22:EC:EF:5E:26:4D,9,4,1,115.852488,-31.972822
9E:4B:94:83:DB:96,9,4,1,115.852488,-31.972822
6A:17:58:03:9C:62,9,4,1,115.852487,-31.97282
F2:BB:1A:71:49:BD,9,4,1,,
C4:D9:87:21:4C:8D,9,4,2,,
3E:63:76:D2:8C:F0,9,4,1,115.852487,-31.97282
E2:F4:AD:A4:A8:C3,9,4,1,115.852487,-31.97282
2A:53:2B:36:CB:EE,9,4,1,115.852487,-31.97282
3A:2E:29:B2:49:E1,9,4,1,115.852487,-31.97282
F0:F6:C1:29:4F:CB,9,4,6,,
62:2A:7C:FD:27:03,9,4,1,,
A2:DB:5E:2D:68:F5,9,4,1,115.852487,-31.972818
E2:F1:BA:0B:54:99,9,4,1,,
B2:B4:09:4B:DE:54,9,4,1,115.852487,-31.972818
E6:86:09:77:81:4E,9,4,1,115.852487,-31.972818
CA:93:DE:5D:4B:D3,9,4,1,115.852487,-31.972818
6A:22:33:6C:4E:D0,9,4,1,115.852487,-31.972818
F6:D7:BE:C5:CA:79,9,4,1,115.852487,-31.972818
F6:31:08:CB:78:26,9,4,1,115.852485,-31.972815
F6:80:6A:82:D3:65,9,4,1,,
A6:4B:2A:90:B8:6B,9,4,1,115.852477,-31.972822
AA:8D:85:96:E4:7C,9,4,1,115.852477,-31.972822
AE:E3:A5:00:B9:2B,9,4,1,115.852477,-31.972822
AA:F7:29:20:ED:8E,9,4,1,115.852477,-31.972822
EA:2C:5B:E7:94:A5,9,4,1,115.852483,-31.97282
06:AF:4F:32:D5:BF,9,4,1,115.852483,-31.97282
46:58:D6:5F:E3:CD,9,4,1,115.852483,-31.97282
1E:F2:7E:A8:7A:D4,9,4,1,115.852483,-31.97282
52:5E:CD:5C:6C:56,9,4,1,,
3E:2B:27:EB:56:65,9,4,1,115.852483,-31.972825
2E:E5:86:AD:3C:C6,9,4,1,115.852483,-31.972832
16:75:CC:12:59:64,9,4,1,,
BE:31:12:9A:9F:61,9,4,1,115.852483,-31.972832
BE:16:37:B9:EF:AA,9,4,1,,
9A:67:22:89:E9:B8,9,4,1,115.852483,-31.972832
6E:D2:F2:A5:4B:E8,9,4,1,115.852483,-31.972832
B2:C5:7B:D3:58:17,9,4,1,,
6A:29:48:28:E2:B9,9,4,1,,
46:20:F3:03:A1:E8,9,4,1,115.852483,-31.972835
5E:4D:75:74:98:C0,9,4,1,115.852483,-31.972835
76:27:67:BE:02:E8,9,4,1,,
6E:3B:4F:4E:AE:75,9,4,1,,
7E:30:E3:17:24:86,9,4,1,,
42:A7:1F:77:B1:83,9,4,1,,
22:F9:04:89:DA:F5,9,4,1,115.852482,-31.97284
A2:30:83:D0:6A:10,9,4,1,115.852475,-31.972835
1A:BA:AE:E9:B6:0B,9,4,1,115.852475,-31.972835
E6:2B:F4:0E:6A:C5,9,4,1,115.852477,-31.972838
96:F7:EF:CB:97:DA,9,4,1,115.85248,-31.972837
16:FC:89:5E:7A:16,9,4,1,,
8A:86:5C:ED:1F:0A,9,4,1,115.852482,-31.972837
32:AD:72:ED:E8:D9,9,4,1,115.852482,-31.972837
EE:DA:C5:5E:C9:C5,9,4,1,,
1E:3D:57:41:61:CF,9,4,1,115.852483,-31.972835
86:76:97:2C:D4:CB,9,4,1,115.852483,-31.972835
FA:CA:C3:84:72:0A,9,4,1,,
72:BD:17:8D:DD:F1,9,4,1,,
9A:48:C6:A6:3D:2C,9,4,1,115.852475,-31.972833
0A:E6:81:15:25:EC,9,4,1,,
8A:88:EC:BF:5C:48,9,4,1,115.852477,-31.972832
B2:D0:CF:A5:33:AF,9,4,2,115.852472,-31.97283
B2:D0:CF:A5:33:AF,9,4,2,115.852413,-31.972885
AE:EB:31:AA:FA:DF,9,4,1,115.852477,-31.972832
E8:97:9A:F8:4F:A0,9,4,1,,
92:B7:4D:D4:8D:0D,9,4,1,115.852477,-31.972832
9E:26:57:34:02:5B,9,4,1,115.852475,-31.972832
1A:56:50:5F:D9:A3,9,4,1,115.852475,-31.972832
72:FC:60:49:74:36,9,4,1,115.852475,-31.972832
86:72:A0:C5:F9:28,9,4,1,115.852475,-31.972832
9A:E8:C4:7C:6B:5F,9,4,1,115.852475,-31.972832
1A:38:86:65:B1:8E,9,4,1,115.852477,-31.972833
5A:BD:89:B4:1D:13,9,4,1,115.852477,-31.972833
86:D8:97:B4:90:EF,9,4,1,115.852472,-31.972833
66:D1:0B:F5:94:8C,9,4,1,115.852472,-31.972833
32:A6:03:A0:8D:0B,9,4,1,115.852472,-31.97283
1A:80:B2:20:17:6E,9,4,1,115.852472,-31.97283
8A:F8:AE:77:AF:25,9,4,1,115.852472,-31.97283
5A:F2:5C:C2:BA:80,9,4,1,115.852472,-31.97283
46:EE:98:D1:E9:6A,9,4,1,115.852472,-31.97283
DA:60:E4:0D:B0:F1,9,4,1,,
3E:EB:B6:33:17:D8,9,4,1,115.852472,-31.97283
26:95:F5:C5:88:39,9,4,1,115.852472,-31.97283
7A:3E:21:12:B8:F4,9,4,1,115.852472,-31.97283
B8:E9:37:7A:CF:70,9,4,2,,
6E:5A:1E:96:7F:58,9,4,1,115.852472,-31.97283
22:2A:79:D5:74:DF,9,4,1,,
C4:D9:87:1A:F7:F7,9,4,4,,
B2:09:97:73:2F:8D,9,4,1,115.852472,-31.97283
3E:F7:9C:C6:42:C8,9,4,1,115.85247,-31.972833
F6:A7:F3:DA:DC:91,9,4,1,115.85247,-31.972833
DE:24:D5:BD:C3:06,9,4,1,115.85247,-31.972833
A6:B6:08:78:8B:03,9,4,1,115.85247,-31.972833
B2:39:F7:95:B7:38,9,4,1,115.852468,-31.972832
E6:56:DF:F6:05:0B,9,4,1,115.852468,-31.972832
0A:86:38:F4:A1:43,9,4,1,115.852468,-31.972832
BE:CE:DB:89:B1:80,9,4,1,115.852468,-31.972832
92:85:04:7F:04:33,9,4,1,,
A2:40:AD:97:81:88,9,4,1,,
DA:26:78:CC:BB:23,9,4,1,,
52:E2:4F:17:62:3E,9,4,1,,
76:02:76:6E:84:A7,9,4,3,115.8524,-31.972795
DE:C6:33:63:1C:47,9,4,1,115.852467,-31.972833
D2:01:BD:54:3C:41,9,4,1,115.852467,-31.972833
6E:20:94:B0:B4:02,9,4,1,115.852467,-31.972833
AA:6E:25:AE:BE:3B,9,4,1,115.8525,-31.972857
82:D6:31:92:87:EE,9,4,1,115.8525,-31.972857
26:C0:1C:69:CE:89,9,4,1,115.8525,-31.972857
7E:5B:17:27:6A:65,9,4,1,115.8525,-31.972857
6A:88:BA:D6:7D:61,9,4,1,115.8525,-31.972857
BE:25:27:31:0E:53,9,4,1,115.8525,-31.972857
76:C2:50:F5:EE:E4,9,4,1,115.8525,-31.972857
B2:B4:B0:05:68:7E,9,4,1,,
9E:91:B0:CF:CA:C2,9,4,1,,
A6:C5:3C:AD:04:86,9,4,1,115.852505,-31.97286
7A:56:2C:58:D7:6E,9,4,1,,
72:0B:46:4A:36:70,9,4,1,115.852505,-31.97286
0A:4F:B4:39:9B:B6,9,4,1,115.852505,-31.97286
A2:C3:21:A2:6D:DE,9,4,1,115.852505,-31.97286
3A:8C:3E:61:C8:98,9,4,1,115.85251,-31.972865
76:67:44:40:33:A3,9,4,1,115.85251,-31.972865
C6:6E:A1:67:3F:D5,9,4,1,115.852522,-31.97287
02:91:4A:C3:30:F7,9,4,1,115.852522,-31.97287
62:E7:8B:78:CB:28,9,4,1,115.852522,-31.97287
6E:8F:82:A0:D2:26,9,4,1,115.852525,-31.97287
16:A4:19:6C:86:F9,9,4,1,,
F2:14:AB:68:0D:12,9,4,1,115.852525,-31.97287
36:66:6C:43:8E:06,9,4,1,,
AA:25:6D:5E:73:A6,9,4,1,115.852525,-31.97287
56:58:EA:52:7A:A6,9,4,1,115.852525,-31.97287
46:30:75:91:A4:AD,9,4,1,115.852525,-31.97287
CA:55:23:D0:9A:F7,9,4,1,115.852525,-31.97287
32:66:E8:D0:9F:60,9,4,1,115.852522,-31.972877
D2:8F:1B:78:7C:6F,9,4,1,115.852522,-31.972877
3E:02:BD:69:D6:55,9,4,1,115.852522,-31.972877
96:E3:4A:D9:F6:86,9,4,1,115.852522,-31.972877
12:BA:1B:82:8C:08,9,4,1,115.852518,-31.972878
9E:B9:A0:01:17:79,9,4,1,115.852518,-31.972878
9E:88:B5:01:84:69,9,4,1,115.852518,-31.972878
16:35:47:BE:5D:C8,9,4,1,115.852518,-31.972878
3A:6F:E1:5E:07:82,9,4,1,115.852518,-31.972878
F6:E6:E7:9B:22:D5,9,4,1,115.852518,-31.972878
A6:5B:05:A2:25:EC,9,4,1,115.852518,-31.972878
C6:60:20:EC:FB:A6,9,4,1,115.852518,-31.972878
1A:71:D7:36:26:75,9,4,1,,
EE:40:94:42:62:B8,9,4,1,,
66:41:64:9B:62:47,9,4,1,,
DA:97:61:E3:62:FF,9,4,1,,
80:58:F8:33:E7:07,9,4,1,115.852508,-31.972877
80:58:F8:64:18:6F,9,4,1,115.852508,-31.972877
80:58:F8:70:24:7B,9,4,1,115.852508,-31.972877
80:58:F8:3B:EF:46,9,4,1,115.852508,-31.972877
80:58:F8:13:C7:1E,9,4,1,115.852508,-31.972877
80:58:F8:5E:B5:0C,9,4,1,115.852508,-31.972877
80:58:F8:9F:F6:4D,9,4,1,115.852508,-31.972877
80:58:F8:88:73:CA,9,4,1,115.852508,-31.972877
32:D3:5A:6E:9D:C3,9,4,1,,
DA:9A:02:2A:B8:F3,9,4,1,,
30:6A:85:9C:23:96,9,4,1,,
6A:36:6E:06:74:94,9,4,1,115.85251,-31.972875
4A:BD:07:6E:EF:A1,9,4,1,115.85251,-31.972875
82:46:25:44:6A:AF,9,4,1,,
DA:61:A1:9A:BA:8E,9,4,1,,
16:B2:9E:1E:BC:E5,9,4,1,115.852502,-31.97285
2E:C7:F3:EC:26:59,9,4,1,115.852502,-31.97285
DA:D0:C1:07:42:29,9,4,1,115.852497,-31.972848
E2:6A:A9:10:A2:6C,9,4,1,115.852497,-31.972848
06:4A:98:C4:BE:F0,9,4,1,115.85249,-31.972843
EE:0A:29:E8:C4:90,9,4,1,115.85249,-31.972843
DA:A1:19:FE:83:7E,9,4,2,,
76:AD:2B:FF:25:A2,9,4,1,115.85249,-31.97284
26:52:A5:D2:B5:D8,9,4,1,,
C2:D1:FE:1D:DE:3E,9,4,1,,
4E:EE:DF:C2:E4:A9,9,4,1,,
D2:F2:6E:1A:D7:FD,9,4,1,115.852488,-31.972842
1A:F4:19:F4:CB:F0,9,4,1,,
C0:23:8D:6B:54:05,9,4,1,,
46:88:8A:55:5F:17,9,4,1,,
FE:9E:A9:C9:4E:31,9,4,1,115.85249,-31.97284
9E:BF:4D:F6:F3:5F,9,4,1,115.85249,-31.97284
DA:39:DC:EE:83:F9,9,4,1,,
AA:F8:0A:A4:90:64,9,4,1,115.85249,-31.97284
CA:7D:2A:4D:16:D8,9,4,1,,
92:78:D5:16:1A:E1,9,4,1,115.852493,-31.97284
46:4D:83:45:73:52,9,4,1,,
52:BF:3A:44:78:36,9,4,1,115.85249,-31.97284
A6:FC:1E:28:7C:F2,9,4,1,115.85249,-31.97284
48:7A:FF:93:BA:EC,9,4,1,,
52:6A:5A:1B:4E:53,9,4,1,115.85249,-31.97284
D2:76:AB:34:16:52,9,4,1,115.85249,-31.972838
0E:D4:C0:87:6D:C4,9,4,1,115.85249,-31.972838
2E:BF:23:CF:24:34,9,4,1,115.85249,-31.972838
46:12:51:F2:6E:87,9,4,1,115.85249,-31.972838
C6:D4:A9:39:6B:FE,9,4,1,,
9A:7B:10:5A:AB:32,9,4,1,115.85249,-31.972838
4A:48:29:18:62:73,9,4,1,115.85249,-31.972838
E6:2F:FF:93:88:4F,9,4,1,115.85249,-31.972838
82:8D:3C:01:03:AC,9,4,1,,
A2:3C:1C:0A:AC:B3,9,4,1,115.852492,-31.972837
36:8C:93:A3:25:6A,9,4,1,115.852492,-31.972837
2E:81:41:CC:90:2E,9,4,1,115.852492,-31.972837
9A:41:5C:44:01:FF,9,4,1,115.852492,-31.972837
E2:EA:8B:84:FF:57,9,4,1,115.852493,-31.972837
FA:22:03:43:13:8D,9,4,1,115.852493,-31.972837
EE:AB:B5:A1:AB:31,9,4,1,,
62:AC:E4:D4:1F:A2,9,4,1,115.852493,-31.972833
0A:7C:89:E6:14:EA,9,4,1,,
5E:BE:26:E4:DC:67,9,4,1,115.852493,-31.972833
72:2B:A8:3C:96:D2,9,4,1,,
06:3A:12:31:D1:0B,9,4,1,115.852493,-31.972833
6E:38:5F:26:12:65,9,4,1,,
3E:3C:15:FF:6D:7C,9,4,1,115.852468,-31.972835
3E:96:7A:A9:9D:C7,9,4,1,115.852468,-31.972835
FA:75:C4:61:80:08,9,4,1,115.852468,-31.972835
52:7D:CF:7C:22:F3,9,4,1,115.852468,-31.972835
A2:56:73:14:00:3F,9,4,1,115.852468,-31.972835
76:E6:CF:69:CA:CD,9,4,1,115.852468,-31.972835
DA:1C:BF:BD:BF:45,9,4,1,,
5A:0C:0B:72:A1:1E,9,4,1,,
32:79:A6:55:43:F3,9,4,1,115.852452,-31.972828
06:70:3A:E4:9D:3A,9,4,1,,
5E:17:D0:1F:3C:1A,9,4,1,115.852452,-31.972828
CA:BE:B0:3D:6A:28,9,4,1,115.852452,-31.972828
26:9D:B8:C8:D2:55,9,4,1,,
42:D5:27:30:93:44,9,4,1,,
72:1C:F6:68:29:2D,9,4,1,,
A6:1C:F6:C5:20:94,9,4,1,115.852452,-31.972828
3A:1F:C2:99:C7:A1,9,4,1,115.852452,-31.972828
8E:AE:34:D2:4B:A4,9,4,1,115.85245,-31.972832
6E:2C:A7:10:B3:43,9,4,1,115.85245,-31.972833
A6:9B:07:EC:81:65,9,4,1,115.85245,-31.972832
46:4B:5C:61:22:9F,9,4,1,115.85245,-31.972832
26:DD:D6:7C:B3:4A,9,4,1,115.85245,-31.972832
42:45:73:BB:57:49,9,4,1,115.852448,-31.972827
AE:C1:1F:54:E6:FD,9,4,1,,
62:7D:7F:36:6F:D0,9,4,1,,
E6:7C:53:51:4D:E8,9,4,1,115.85245,-31.972832
C2:13:CF:65:59:39,9,4,1,115.852448,-31.972825
3A:F1:1F:2A:39:8F,9,4,1,115.852447,-31.972823
9A:D2:56:73:09:47,9,4,1,115.852447,-31.972823
EE:B9:2E:86:62:32,9,4,1,115.852447,-31.972823
E2:6B:7B:E4:79:4F,9,4,1,115.852447,-31.972823
32:FF:A4:84:16:8D,9,4,1,115.852447,-31.972823
7E:49:20:57:0A:48,9,4,1,115.852443,-31.972823
8E:CC:12:43:65:F6,9,4,1,115.852443,-31.972823
1E:3A:68:5C:01:5B,9,4,1,115.852443,-31.972823
2A:17:C0:8E:EE:67,9,4,1,115.852443,-31.972823
22:F0:FA:B9:5F:00,9,4,1,115.852443,-31.972822
B6:83:A2:20:C4:D2,9,4,1,,
96:C3:A8:68:5D:52,9,4,1,115.85244,-31.972812
70:5F:A3:AA:27:0D,9,4,2,115.852433,-31.972855
EA:8C:B9:DA:55:55,9,4,1,,
22:1D:B9:99:22:CB,9,4,1,,
7A:74:EC:DF:22:B3,9,4,1,115.85244,-31.972812
9A:06:EC:9B:B2:07,9,4,1,115.85244,-31.972812
E6:C7:B1:BD:41:9C,9,4,1,115.852438,-31.97281
F2:C6:1D:B8:2C:A8,9,4,1,115.852438,-31.97281
B6:92:FF:EC:3A:33,9,4,1,115.852438,-31.97281
1E:2C:2C:1D:08:73,9,4,1,,
9A:C8:21:A6:E7:30,9,4,1,115.852438,-31.97281
22:BB:42:C6:02:EE,9,4,1,115.852438,-31.97281
FE:D4:7F:7B:EB:FA,9,4,1,115.852437,-31.972808
16:E6:FE:EC:E3:87,9,4,1,115.852437,-31.972808
62:53:A6:7B:B5:E8,9,4,1,115.852435,-31.972802
16:43:22:C0:77:C0,9,4,2,,
5E:AA:17:32:62:B2,9,4,1,115.852432,-31.972795
06:B2:10:DD:70:16,9,4,1,115.852432,-31.972795
76:86:79:08:31:9D,9,4,1,115.852432,-31.972795
26:08:18:64:1C:B6,9,4,1,115.85243,-31.972793
9A:8B:CB:72:87:7F,9,4,1,115.85243,-31.972793
D2:90:96:42:6E:08,9,4,1,115.85243,-31.972793
0A:8B:DF:A4:C3:8F,9,4,1,115.85243,-31.972793
BE:1E:26:B7:3F:54,9,4,1,115.85243,-31.972793
C2:9B:C8:5D:BD:15,9,4,1,115.85243,-31.972793
B6:FD:1C:7A:62:9E,9,4,1,115.852428,-31.97279
F2:A4:23:6D:A9:05,9,4,1,115.852428,-31.97279
6E:C4:7F:65:7D:BD,9,4,1,115.852425,-31.972793
42:E8:8A:0C:78:EF,9,4,1,115.852423,-31.972793
12:B6:83:C9:6E:D8,9,4,1,115.852423,-31.972793
46:81:2A:9C:B1:55,9,4,1,,
0E:C2:E2:C1:DF:3F,9,4,1,115.852423,-31.972793
B6:82:FC:4D:AC:86,9,4,1,115.852423,-31.972793
C2:84:44:AE:22:47,9,4,1,115.852423,-31.972793
F6:CA:D3:78:DC:D2,9,4,1,115.852422,-31.9728
32:C3:93:E4:67:E7,9,4,1,115.852425,-31.972793
FE:0D:8C:8A:6B:67,9,4,1,115.852425,-31.972793
9A:62:A8:41:73:B2,9,4,1,115.852425,-31.972793
72:7B:24:A5:85:66,9,4,1,115.852425,-31.972802
80:58:F8:1B:CF:02,9,4,1,115.852425,-31.972802
80:58:F8:3C:F0:5A,9,4,1,115.852425,-31.972802
DE:5A:EE:83:8F:7A,9,4,1,115.852425,-31.972802
42:B5:34:52:A9:A8,9,4,1,115.852425,-31.972802
42:15:8A:F3:70:0E,9,4,1,115.852425,-31.972802
96:32:DA:A0:CF:63,9,4,1,115.852427,-31.972805
BE:47:7C:8D:F2:8B,9,4,1,115.852427,-31.972805
6A:70:6D:04:ED:05,9,4,1,115.852425,-31.972812
36:DC:53:48:43:1B,9,4,1,115.852425,-31.972812
86:FC:E1:89:D7:77,9,4,1,,
0E:BC:07:CC:68:5B,9,4,1,,
9E:B9:CF:47:F7:59,9,4,1,,
A6:08:0A:47:F2:DA,9,4,1,,
D2:7D:70:82:05:DD,9,4,1,,
1E:E0:08:E1:5C:A1,9,4,1,115.852422,-31.972818
1E:3D:72:7A:7B:38,9,4,1,115.852422,-31.972818
42:7D:CF:DE:53:D8,9,4,1,115.852422,-31.972818
0A:27:A3:35:5A:17,9,4,1,115.852422,-31.972818
F6:77:02:33:73:2A,9,4,2,,
92:D4:21:EC:62:53,9,4,1,115.852422,-31.972825
8A:35:F3:76:93:9F,9,4,1,,
A6:A5:2C:21:6B:23,9,4,1,115.852422,-31.972825
86:52:BC:78:96:EB,9,4,1,115.852422,-31.972825
3E:34:68:F3:FE:65,9,4,1,115.852418,-31.972835
00:18:0A:5B:60:30,9,4,1,,
92:5E:79:31:CD:7D,9,4,1,,
7E:04:EC:F1:18:5F,9,4,1,,
3E:67:C1:DF:7A:17,9,4,1,,
A2:5B:0C:F5:ED:1A,9,4,1,,
C6:26:D9:7C:AF:C4,9,4,1,115.852413,-31.972845
CE:3D:22:AB:2E:93,9,4,1,115.852405,-31.972857
7A:75:E7:4E:C7:57,9,4,1,115.852405,-31.972857
A6:EB:DB:07:33:9E,9,4,1,115.852405,-31.972857
AA:2E:7D:8E:B8:0D,9,4,1,115.852395,-31.972867
B2:FD:3E:1B:EB:D0,9,4,1,115.852395,-31.972867
1A:95:90:14:3F:2C,9,4,1,115.852395,-31.972867
C2:E3:83:BA:D3:6D,9,4,1,115.852395,-31.972867
26:28:03:FA:65:47,9,4,1,115.852395,-31.972867
22:08:23:0E:94:80,9,4,1,115.852392,-31.972878
02:4C:9C:FD:CA:85,9,4,1,115.852395,-31.972878
76:9E:A3:D8:A4:79,9,4,1,115.852387,-31.972888
BA:8B:83:CA:94:C1,9,4,1,115.852398,-31.97288
32:0E:4D:18:F9:D6,9,4,1,,
86:C9:F4:01:29:DF,9,4,2,,
0A:57:8D:3E:F7:AF,9,4,1,,
0E:B9:50:8B:DF:8E,9,4,1,,
02:25:0E:B3:68:61,9,4,1,115.852365,-31.9729
AA:5B:8C:11:3A:31,9,4,1,115.852365,-31.9729
32:35:43:BA:C3:78,9,4,1,115.852362,-31.9729
86:76:73:8F:2C:73,9,4,1,115.852362,-31.9729
2E:A4:38:4F:95:E3,9,4,1,115.852362,-31.9729
0E:0A:29:C5:A7:56,9,4,1,115.852362,-31.9729
16:A3:89:98:CD:46,9,4,1,115.852362,-31.9729
AE:7E:30:6C:D9:5C,9,4,1,115.852362,-31.9729
BE:1B:E5:9D:A2:58,9,4,1,115.852362,-31.9729
56:5C:A5:31:5D:9A,9,4,1,115.852362,-31.9729
2A:BE:29:10:E3:E1,9,4,1,115.852362,-31.9729
12:C8:12:4A:05:4A,9,4,1,115.852358,-31.9729
AA:FA:78:F3:06:56,9,4,1,,
BE:DC:FE:73:21:A9,9,4,1,115.852358,-31.9729
C2:D8:2A:A9:15:C6,9,4,1,115.852358,-31.9729
B6:44:3D:87:30:E3,9,4,1,,
FA:1B:03:79:B2:90,9,4,1,115.852358,-31.972905
F6:6B:22:BA:11:BA,9,4,1,,
06:05:FE:13:59:25,9,4,1,,
9A:D4:39:9A:43:C0,9,4,1,115.852358,-31.97291
9E:02:8D:76:6F:66,9,4,1,,
0E:0B:84:20:40:5B,9,4,1,115.852358,-31.972912
0A:B5:5A:C3:D4:CE,9,4,1,115.852363,-31.972907
8E:AF:9D:34:56:4A,9,4,1,115.852368,-31.972902
92:5F:A2:71:98:C5,9,4,1,115.852368,-31.972902
06:1A:E3:83:F6:6C,9,4,1,115.852368,-31.972902
22:D8:20:39:80:34,9,4,1,115.85237,-31.9729
CA:C8:C6:31:4E:B4,9,4,1,115.852368,-31.972902
FE:AD:C2:F9:A0:9E,9,4,1,115.85237,-31.9729
F6:D2:EC:22:C1:25,9,4,1,115.85237,-31.972902
82:A0:08:A3:67:EE,9,4,1,,
06:44:25:AD:5D:74,9,4,1,115.85237,-31.972902
A6:27:DD:07:FE:9C,9,4,1,115.852373,-31.972903
0E:FD:52:FD:DC:B4,9,4,1,115.852373,-31.972903
8E:28:78:43:8F:5F,9,4,1,,
6A:BD:00:CE:D1:29,9,4,1,115.852378,-31.972905
F8:89:D2:E7:DF:AF,9,4,1,,
9A:8D:C0:30:02:4B,9,4,1,,
02:25:42:E8:D3:6D,9,4,1,,
92:D5:FA:A2:28:E9,9,4,1,115.852383,-31.972905
0E:7F:F9:23:4A:D5,9,4,1,,
4A:79:6E:7B:1E:F2,9,4,1,115.852383,-31.972905
56:59:84:B8:65:08,9,4,1,,
4A:95:37:8C:03:FC,9,4,1,115.852385,-31.972905
5E:26:42:AF:BF:21,9,4,5,,
4A:7E:F8:C9:91:25,9,4,1,115.852388,-31.972907
5A:3B:6D:84:71:1F,9,4,1,115.852388,-31.972907
4E:D3:E5:08:1D:A1,9,4,1,115.852395,-31.972902
86:B8:24:CC:E5:24,9,4,1,115.852395,-31.972902
16:C6:80:21:D9:0E,9,4,1,115.852395,-31.972902
A6:BF:EA:8C:2C:AB,9,4,1,115.852395,-31.972902
36:5A:1B:40:DD:F0,9,4,1,115.852395,-31.972902
8E:DF:6F:8D:EC:DD,9,4,1,115.852395,-31.972902
7E:83:D4:36:71:62,9,4,1,,
4E:0C:22:21:8A:36,9,4,1,115.85242,-31.972888
BA:4C:FF:4D:28:66,9,4,1,,
62:66:B0:76:46:14,9,4,1,,
D6:35:1D:E2:3C:E1,9,4,2,,
0E:3E:AE:6B:17:D3,9,4,1,,
9A:09:1E:72:CC:19,9,4,1,,
FE:04:D7:D4:15:B2,9,4,1,115.852427,-31.972885
4A:34:34:9E:C6:BA,9,4,1,,
7A:E1:18:C5:17:DC,9,4,1,115.852432,-31.972882
AE:30:68:ED:05:E6,9,4,1,,
6C:1C:71:10:B6:84,9,4,1,,
8A:2D:C6:EA:13:49,9,4,1,115.852432,-31.972882
5C:F6:DC:37:41:A0,9,4,1,,
B4:4C:3B:AD:8E:D3,9,4,1,,
3E:F4:F5:B4:8E:9B,9,4,1,115.852432,-31.972882
16:3E:BA:B4:09:CA,9,4,1,115.852433,-31.972883
7E:CB:DF:9B:34:B3,9,4,1,115.852432,-31.972882
76:56:31:66:6F:BA,9,4,1,115.852433,-31.972883
06:8A:93:64:6D:E4,9,4,1,115.85243,-31.972885
E6:8D:CF:07:17:71,9,4,1,115.85243,-31.972885
9A:4B:42:97:5B:BE,9,4,1,115.85243,-31.972885
C6:92:62:F9:F3:80,9,4,1,115.852428,-31.972885
02:28:F5:65:99:E0,9,4,1,115.852428,-31.972885
D2:E3:15:49:62:84,9,4,1,,
7E:48:17:46:72:81,9,4,1,115.852425,-31.972887
08:02:8E:F0:E0:05,9,4,1,,
00:1E:67:63:E6:25,9,4,1,,
D2:20:7A:89:59:C9,9,4,1,,
4E:6B:4C:64:18:9A,9,4,1,,
56:C1:45:91:51:E9,9,4,1,115.852423,-31.972887
FE:8E:7D:E2:38:48,9,4,1,,
32:37:CA:96:79:54,9,4,1,115.852423,-31.972887
FE:09:2A:CC:1B:A5,9,4,1,115.852423,-31.972887
DA:A1:19:15:4B:C4,9,4,1,,
DA:69:D2:5A:13:09,9,4,1,,
C6:96:60:A0:EA:52,9,4,2,,
4E:A1:C4:34:9A:61,9,4,1,115.852417,-31.972887
96:F3:DF:01:84:52,9,4,1,115.852417,-31.972887
DA:0D:52:F6:5B:CE,9,4,1,115.852415,-31.972888
06:5B:AD:2A:28:E8,9,4,1,115.852415,-31.972888
80:58:F8:DE:92:B2,9,4,1,115.852415,-31.972888
FA:93:71:9D:DE:91,9,4,1,115.852405,-31.97287
6E:45:E8:77:C0:BF,9,4,1,,
72:A7:A2:6A:46:F7,9,4,1,,
DE:E6:B3:DD:31:9E,9,4,1,115.852413,-31.972858
FE:4D:CF:C2:85:12,9,4,1,,
